0,1,2
-5.222405,4.8753777,-9.178852
-5.4849324,5.12896,-9.599721
-9.062988,8.579697,-16.139774
-7.927136,7.493808,-14.152611
-8.371189,7.9104795,-14.963541
-8.440715,7.9672723,-15.092094
-8.108665,7.6746426,-14.491819
-5.0537195,4.7249374,-8.868265
-9.224151,8.724619,-16.524118
-2.878992,2.6334214,-4.960488
-6.492172,6.072874,-11.542936
-6.6990933,6.2842093,-11.874561
-8.630977,8.157547,-15.427371
-7.5519466,7.1177864,-13.48197
-8.749243,8.265134,-15.668782
-5.425068,5.0643873,-9.537806
-3.5942018,3.302859,-6.204389
-7.3452644,6.972579,-12.936087
-11.429777,10.851169,-20.4843
-15.457777,14.699839,-27.8576
-9.834553,9.321291,-17.647358
-8.0595,7.6062794,-14.337502
-20.42765,19.48457,-36.893208
-7.2874,6.8489676,-12.942751
-6.0830936,5.701067,-10.777027
-6.3013473,5.9485745,-11.067844
-5.7404656,5.3892446,-10.17232
-5.20487,4.8057876,-9.22986
-25.043615,26.13771,-42.924118
-17.90048,18.597336,-30.659357
-13.330718,13.824548,-22.693735
-21.515368,22.460487,-36.71319
-17.145226,17.862242,-29.154856
-32.097954,33.557312,-55.0848
-26.415941,27.585083,-45.339252
-19.00919,19.81623,-32.466278
-19.96154,20.803047,-34.154655
-24.464657,25.55473,-41.95626
-35.349968,36.940567,-60.705334
-25.158379,26.281445,-43.110313
-24.587284,25.667156,-42.145767
-14.673649,15.249066,-25.00864
-20.95422,21.851347,-35.866623
-62.99196,65.988235,-108.38495
-17.265629,17.977,-29.50237
-25.126001,26.241909,-42.925453
-26.319757,27.452501,-45.103134
-38.509186,40.29064,-66.10136
-11.494092,11.90627,-19.569494
-33.977974,35.50151,-58.31205
-26.314747,27.47748,-45.13867
-83.66274,87.666046,-144.06334
-20.759542,21.641249,-35.513763
-22.12234,23.061913,-37.82891
-63.801952,66.77587,-109.78927
-18.611115,19.405148,-31.811504
-47.606194,50.570168,-80.37448
-42.393284,45.009518,-71.5495
-46.015907,48.853016,-77.68089
-22.03969,23.325354,-37.03524
-32.462692,34.41051,-54.789536
-32.092678,34.047176,-54.12928
-29.039274,30.843973,-48.76645
-91.69254,97.48634,-155.20866
-44.733273,47.504524,-75.54166
-40.283283,42.751408,-67.96321
-36.990826,39.250324,-62.422558
-76.514175,81.34755,-129.42538
-49.187305,52.26569,-83.08108
-30.878885,32.731625,-52.092937
-40.22104,42.70439,-67.85094
-34.76928,36.894733,-58.688797
-32.650352,34.625935,-55.175735
-38.644238,41.048195,-65.25226
-39.658283,42.10101,-66.94798
-31.635834,33.49365,-53.32087
-30.280264,32.067265,-51.088882
-28.044744,29.733107,-47.195107
-47.48563,50.423138,-80.17179
-40.860676,43.39934,-69.001434
-76.20719,80.97064,-128.94884
-66.84866,71.06425,-113.03159
-36.62191,38.88338,-61.83053
-27.604944,29.275562,-46.506687
-19.34908,20.522032,-32.255466
-48.860046,52.098022,-82.05164
-38.904156,41.442276,-65.25529
-42.42056,45.21232,-71.20176
-52.78393,56.27792,-88.68368
-27.943497,29.745289,-46.73308
-27.250452,28.938717,-45.73559
-37.73712,40.21163,-63.26947
-28.482904,30.260447,-47.72351
-86.833305,92.66887,-146.10287
-45.653202,48.66565,-76.58339
-46.991997,50.123985,-78.96776
-33.550488,35.69129,-56.343124
-34.765198,36.985138,-58.291283
-37.386192,39.808624,-62.746624
-41.468075,44.2167,-69.64402
-38.720432,41.265038,-65.00134
-58.652042,62.604248,-98.59693
-27.178352,28.947897,-45.55226
-21.753681,23.109018,-36.321384
-34.562466,36.807674,-57.955658
-38.89511,41.436886,-65.28887
-13.702136,14.503895,-22.720629
-40.01314,42.6492,-67.13858
-44.75864,47.737953,-75.20913
-21.651066,22.98168,-36.14052
-41.69712,44.41239,-70.0654
-41.055164,43.758125,-68.8855
-33.82948,36.088226,-56.686195
-36.985874,39.463715,-61.903946
-27.640444,29.419065,-46.209206
-86.57755,92.58222,-145.4201
-32.646877,34.84983,-54.459934
-31.515608,33.595547,-52.67544
-38.56531,41.152275,-64.53864
-31.672129,33.754044,-53.034622
-88.27919,94.44802,-148.27791
-34.569614,36.873726,-57.916573
-67.105675,71.732254,-112.65015
-40.416348,43.161278,-67.74447
-35.372585,37.67932,-59.279804
-39.800014,42.480362,-66.7454
-65.90009,70.42143,-110.62094
-32.752598,34.930862,-54.80152
-42.44161,45.286465,-71.08739
-28.313139,30.187506,-47.226173
-37.0636,39.576645,-62.0724
-30.325157,32.33813,-50.743088
-19.967474,21.252913,-33.177002
-36.836006,39.293877,-61.688942
-49.566784,52.937634,-83.14468
-36.789463,39.2657,-61.677483
-86.24257,92.21721,-144.84453
-86.68388,92.651306,-145.6078
-41.65715,44.463768,-69.84127
-39.547756,42.236595,-66.312645
-35.88952,38.341263,-60.136745
-23.36554,24.87815,-38.947395
-31.87862,34.030876,-53.322254
-27.842182,29.609636,-46.58002
-82.05319,87.7423,-137.72823
-59.964596,64.12122,-100.58593
-31.210077,33.261044,-52.20078
-39.14077,41.801857,-65.541985
-100.543015,107.57224,-168.84512
-39.650246,42.326797,-66.45292
-36.949703,39.446068,-61.800503
-47.71884,50.991707,-79.997444
-13.590863,14.412561,-22.571722
-104.27275,111.5863,-175.10889
-36.08405,38.47527,-60.385876
-60.996895,65.17574,-102.27799
-36.791977,39.277008,-61.617626
-52.541912,56.16488,-88.11874
-40.015385,42.74258,-67.03397
-54.140423,57.858902,-90.782166
-73.34139,78.42856,-123.07494
-37.21579,39.767593,-62.139233
-28.806154,30.656458,-48.189434
-69.04731,73.81927,-115.7903
-40.97462,43.781555,-68.61147
-33.812336,36.078682,-56.61386
-36.053596,38.466778,-60.338795
-35.31447,37.70502,-59.108494
-37.81155,40.391663,-63.287083
-45.664864,48.801003,-76.55445
-45.935024,49.06377,-76.93058
-35.490807,37.88355,-59.375973
-37.54763,40.080368,-62.904068
-42.47027,45.342255,-71.14236
-26.64052,28.386127,-44.419926
-49.087624,52.43868,-82.23149
-39.044514,41.699818,-65.253075
-40.437866,43.158295,-67.70226
-36.510437,38.98812,-61.11056
-31.731916,33.855896,-53.03088
-43.952232,46.95744,-73.642685
-44.294254,47.30955,-74.26888
-43.519794,46.48044,-72.86952
-34.179882,36.46383,-57.241615
-43.01275,45.94023,-72.006836
-31.786053,33.917984,-53.102947
-39.64455,42.353264,-66.40003
-57.97557,61.966934,-97.17124
-49.456417,52.860138,-82.926476
-42.032413,44.885925,-70.412384
-32.207565,34.322357,-53.895607
-28.31482,30.160662,-47.347103
-41.049423,43.829266,-68.784225
-103.90114,111.18596,-174.43326
-35.804436,38.21122,-59.95698
-39.543022,42.219555,-66.20158
-46.72928,49.90812,-78.26282
-40.100826,42.83873,-67.16567
-37.24223,39.771896,-62.33002
-38.587173,41.187675,-64.610535
-91.40125,97.803085,-153.39891
-35.113766,37.498165,-58.69467
-20.38815,21.704292,-33.965996
-42.914505,45.848892,-71.931404
-89.839935,96.10872,-150.81572
-55.95976,59.817547,-93.76132
-31.281803,33.349773,-52.280132
-43.975525,46.980396,-73.70481
-25.925308,27.647743,-43.259304
-40.221775,42.969173,-67.34519
-42.50497,45.41318,-71.196045
-42.59763,45.486668,-71.31374
-32.417778,34.577183,-54.26191
-36.805046,39.298565,-61.456318
-35.73356,38.147243,-59.746544
-69.719536,74.588165,-116.950714
-38.194496,40.7663,-63.91513
-42.137894,44.99916,-70.588425
-34.916317,37.24793,-58.43277
-34.30475,36.59901,-57.42676
-38.43031,41.04746,-64.34573
-34.424152,36.72935,-57.631298
-34.045414,36.364132,-56.88064
-41.69023,44.550625,-69.836426
-36.39561,38.88683,-60.74883
-24.77043,26.35627,-41.394955
-40.062836,42.72469,-67.02755
-43.41671,46.357555,-72.71978
-127.04999,135.96799,-213.39561
-56.1086,59.994762,-94.08929
-31.350836,33.439518,-52.42458
-94.7907,101.38831,-159.12685
-37.067158,39.568607,-62.071976
-38.058018,40.635,-63.71535
-28.633862,30.553085,-47.849007
-42.03569,44.907658,-70.43906
-32.98336,35.184536,-55.144535
-26.864523,28.575983,-44.903748
-27.866987,29.717056,-46.59254
-36.765842,39.274364,-61.564114
-36.86905,39.428215,-61.571274
-43.399635,46.370193,-72.72283
-27.791708,29.637861,-46.332317
-50.719902,54.18233,-84.95783
-37.34444,39.922062,-62.293446
-39.95982,42.68655,-66.94022
-61.11996,65.35255,-102.43765
-39.27116,41.90955,-65.74393
-33.10758,35.32813,-55.36743
-36.28671,38.790844,-60.53711
-63.792263,68.20726,-106.94292
-72.51897,77.54258,-121.64597
-40.9807,43.780605,-68.682884
-60.084244,64.22578,-100.76199
-35.832623,38.24152,-60.0281
-71.71668,76.71723,-120.27129
-41.22739,44.051384,-69.02353
-37.196964,39.709614,-62.307373
-37.1602,39.679012,-62.165226
-50.316734,53.78567,-84.39918
-38.527325,41.14777,-64.5232
-142.15742,152.21062,-238.77782
-19.16484,20.399754,-31.820246
-81.43542,87.08865,-136.6384
-29.985323,32.004883,-50.006332
-26.312387,27.9972,-43.971054
-47.690502,50.963425,-79.94495
-36.70832,39.153942,-61.468624
-45.782997,48.91042,-76.70871
-65.11208,69.63063,-109.17512
-32.658188,34.879147,-54.49675
-32.951725,35.166187,-55.120335
-51.31879,54.80733,-85.988846
-83.80063,89.59069,-140.6657
-37.762756,40.312943,-63.216347
-27.792513,29.623058,-46.426285
-46.85944,50.084576,-78.549706
-39.406654,42.081074,-65.90945
-41.691383,44.511265,-69.808426
-16.441673,17.456839,-27.311605
