0,1,2,3,4,5,6,7,8,9,10,11
11.393683,1.9461483,-8.518938,-12.496946,-1.8036417,7.562837,5.124732,-7.475279,-6.646897,7.935377,-8.022336,10.892097
9.133346,1.594394,-6.813485,-10.046508,-1.4919536,6.1148686,4.1367664,-5.965371,-5.364162,6.388864,-6.4599495,8.678196
16.04339,2.447672,-11.629845,-17.315725,-3.2202854,9.864832,6.409547,-10.531304,-8.58038,11.059261,-10.763344,14.727089
3.7145584,0.6661239,-2.6853993,-4.087215,-0.665442,2.3711782,1.7088962,-2.4565673,-2.120174,2.5484397,-2.628069,3.5257485
1.3445847,0.38573903,-1.0438489,-1.6607031,-0.24737312,0.82572114,0.767519,-0.92693424,-0.80623543,0.95034105,-1.0542794,1.442089
12.320713,2.080174,-9.091381,-13.46168,-1.9611967,8.1340475,5.397456,-8.062188,-7.1440477,8.585543,-8.615709,11.648064
6.7314024,1.1288161,-4.995268,-7.3842034,-1.2045151,4.372828,2.9931343,-4.452938,-3.8735185,4.675606,-4.667974,6.3455787
5.038974,0.8828202,-3.714735,-5.631571,-0.878142,3.2187374,2.2660904,-3.3417044,-2.893713,3.5111544,-3.4968123,4.872126
18.25895,3.033239,-13.472539,-19.823946,-2.9002101,12.106403,7.969362,-11.875751,-10.587391,12.763393,-12.731104,17.182858
7.0581746,1.2284741,-5.222445,-7.8139086,-1.1328323,4.695638,3.1788702,-4.647472,-4.195845,4.949326,-4.98648,6.7993064
15.781465,2.5165818,-11.570862,-17.08242,-2.940964,10.031882,6.5251827,-10.327016,-8.742153,10.914984,-10.760559,14.606652
22.575865,3.3306158,-16.369888,-24.27123,-4.438342,13.957688,9.029443,-14.797341,-12.124634,15.538887,-15.112427,20.693577
18.26123,2.9136825,-13.435543,-19.781809,-2.8958175,12.085637,7.881094,-11.87738,-10.55753,12.654299,-12.635084,17.160095
28.690016,4.2733974,-20.841022,-30.877426,-5.5427966,17.863289,11.508172,-18.812616,-15.551773,19.811699,-19.23447,26.32927
7.2189956,1.245722,-5.3769755,-7.9669924,-1.228039,4.737124,3.2117953,-4.739004,-4.1971583,5.058526,-5.0742517,6.8989344
18.425497,3.0366468,-13.610383,-20.065466,-2.8789012,12.253015,8.089891,-11.981,-10.705764,12.810138,-12.868824,17.378548
11.212132,1.8358606,-8.219071,-12.273237,-1.8622155,7.307101,4.926474,-7.3415766,-6.403503,7.801239,-7.718887,10.536646
5.4258037,0.9525483,-4.0862083,-6.0274796,-0.91268694,3.5806963,2.5305498,-3.6366894,-3.193987,3.7716882,-3.7964675,5.240746
36.174397,5.429261,-26.228794,-38.961826,-6.47217,22.953568,14.76826,-23.551975,-20.003937,24.990143,-24.330536,33.427944
25.876196,3.822313,-18.751371,-27.806358,-5.0606956,16.072542,10.294729,-16.872993,-13.954252,17.852528,-17.328663,23.695354
11.5068865,1.8286067,-8.271,-12.487037,-2.190548,7.1527686,4.7368155,-7.606504,-6.288261,7.9409842,-7.7856793,10.633783
9.786448,1.6161375,-7.2471805,-10.605979,-1.5191805,6.586612,4.374749,-6.3854175,-5.7752957,6.7859783,-6.9083505,9.271252
8.099083,1.2633762,-5.845392,-8.774959,-1.5894032,4.986175,3.349513,-5.3397818,-4.3938966,5.5297775,-5.4227033,7.521963
26.172813,3.9032629,-18.973236,-28.181337,-5.0460835,16.255854,10.484671,-17.07222,-14.155106,18.046028,-17.533623,24.003616
12.23002,2.068726,-8.938507,-13.310298,-1.8677583,8.123319,5.415736,-7.9380536,-7.1489162,8.506049,-8.547883,11.5588665
6.166543,1.138447,-4.644875,-6.8226824,-0.9050703,4.141379,2.8822393,-4.029925,-3.6764045,4.277624,-4.434706,5.9671865
13.799245,2.3259346,-10.224753,-15.017131,-2.2114332,9.140777,6.0370984,-8.965067,-8.021993,9.643616,-9.659275,12.9985485
18.230234,2.9609756,-13.407905,-19.849144,-2.816899,12.141873,7.9857345,-11.879304,-10.639489,12.730051,-12.658758,17.228054
9.291025,3.3037627,-7.6478868,-9.792847,-2.7887573,7.3202586,5.3047786,-7.04374,-6.77892,6.7650766,-7.3613815,9.058522
12.090548,4.220163,-9.9430275,-12.672988,-3.775635,9.298498,6.656473,-9.101555,-8.640221,8.839669,-9.5554285,11.657699
22.903296,7.5439816,-18.4369,-23.836632,-7.2185225,17.271233,12.212761,-17.276802,-15.80283,16.536655,-17.571068,21.767056
19.102144,6.5256104,-15.702464,-19.979149,-5.8261433,14.810103,10.606901,-14.394631,-13.664978,13.916106,-15.046377,18.430588
20.686142,6.976695,-16.857029,-21.62444,-6.278911,15.949647,11.419037,-15.554194,-14.655161,15.06165,-16.090912,19.876469
21.396946,7.2759237,-17.369091,-22.255426,-6.4557095,16.561728,11.676396,-16.016876,-15.176596,15.516591,-16.75954,20.478851
36.291943,12.307282,-29.638592,-37.81105,-10.824784,28.27544,19.983942,-27.216095,-25.922853,26.432827,-28.453054,34.8755
31.671526,10.657518,-25.786926,-32.899445,-9.671739,24.348976,17.169662,-23.762697,-22.317827,23.02817,-24.669044,30.226406
16.911898,5.7888107,-13.8325,-17.612865,-5.115454,13.098986,9.254644,-12.740454,-12.053843,12.28846,-13.251197,16.249126
40.735584,13.394391,-32.89428,-42.284428,-13.023435,30.588871,21.51352,-30.615015,-27.99335,29.497412,-31.229607,38.534702
10.494084,3.611293,-8.533912,-10.976327,-3.216885,8.074803,5.775728,-7.8827257,-7.394707,7.553295,-8.212211,10.09625
55.317783,18.538992,-45.064384,-57.49617,-16.591183,42.8315,30.109537,-41.45371,-39.213123,40.249306,-43.014088,52.964222
30.031677,10.211119,-24.557121,-31.23147,-8.960991,23.445587,16.480843,-22.498213,-21.505295,21.922617,-23.577448,28.84902
15.970325,5.4961815,-13.039497,-16.667084,-4.8489103,12.322057,8.800297,-12.054161,-11.316388,11.568605,-12.521215,15.348556
46.8459,15.648448,-38.042877,-48.55553,-14.340553,35.94217,25.194027,-35.106323,-32.852673,33.99545,-36.32236,44.58424
45.147408,15.246545,-36.830593,-46.92496,-13.487888,35.13425,24.679056,-33.836063,-32.17512,32.876785,-35.356552,43.264668
7.3810506,2.6321757,-6.084114,-7.835742,-2.3630726,5.7245383,4.199295,-5.6234536,-5.3217096,5.439511,-5.9222136,7.222766
51.903378,17.428768,-42.240135,-53.96905,-15.410151,40.32449,28.374208,-38.79555,-36.88406,37.746624,-40.426876,49.771957
78.68478,25.858797,-63.61479,-81.528206,-24.913458,59.36983,41.44339,-59.052265,-54.1954,57.02115,-60.352543,74.33679
